path,locus,ntaxa,chars_count,site_count,conserved_sites,proportion_cons_sites,variable_sites,proportion_var_sites,parsimony_informative_sites,proportion_pars_inf_sites,missing_data,proportion_missing_data,gc_content,at_content,nucleotides,?,-,A,C,G,T,N,R,Y,S,W,K,M,B,D,H,V,.
alignments/esselstyn_2021_nexus_trimmed/uce-7666.nex,uce-7666,67,82544,1232,1161,0.9423701298701299,71,0.05762987012987013,23,0.018668831168831168,39404,0.47736964528009307,0.18097014925373134,0.3416602054661756,43140,0,39404,13742,7187,7751,14460,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7667.nex,uce-7667,71,87401,1231,1072,0.8708367181153533,159,0.12916328188464662,23,0.01868399675060926,47469,0.5431173556366632,0.1409938101394721,0.3158888342238647,39932,0,47469,13782,6409,5914,13827,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7669.nex,uce-7669,70,113890,1627,1441,0.885679164105716,186,0.11432083589428396,49,0.03011677934849416,54524,0.47874264641320574,0.1834752831679691,0.3377820704188252,59366,0,54524,19058,10527,10369,19412,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7673.nex,uce-7673,75,117825,1571,1371,0.8726925525143221,200,0.1273074474856779,48,0.030553787396562698,54472,0.4623127519626565,0.21466581795035009,0.3230214300869934,63353,0,54472,17294,12745,12548,20766,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7676.nex,uce-7676,70,127890,1827,1570,0.8593322386425835,257,0.14066776135741654,54,0.029556650246305417,67316,0.5263585894127766,0.18314958167174916,0.29049182891547426,60574,0,67316,20567,11616,11807,16584,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7678.nex,uce-7678,83,147408,1776,1509,0.8496621621621622,267,0.15033783783783783,117,0.06587837837837837,66201,0.4491004558775643,0.22671768153695865,0.32418186258547704,81207,0,66201,22607,17306,16114,25180,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7682.nex,uce-7682,61,91195,1495,1254,0.8387959866220736,241,0.16120401337792642,89,0.05953177257525084,44311,0.48589286693349415,0.23556116015132408,0.27854597291518174,46884,0,44311,12424,10087,11395,12978,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7684.nex,uce-7684,82,141204,1722,1508,0.875725900116144,214,0.12427409988385599,80,0.04645760743321719,63404,0.44902410696580836,0.21634656242032804,0.33462933061386363,77800,0,63404,23999,13318,17231,23252,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7685.nex,uce-7685,63,69300,1100,958,0.8709090909090909,142,0.1290909090909091,55,0.05,35868,0.5175757575757576,0.16157287157287156,0.32085137085137083,33432,0,35868,12247,5233,5964,9988,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7686.nex,uce-7686,65,76700,1180,1045,0.885593220338983,135,0.11440677966101695,48,0.04067796610169491,41786,0.5447979139504563,0.22903520208604955,0.22616688396349413,34914,0,41786,8335,8635,8932,9012,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7688.nex,uce-7688,81,133974,1654,1504,0.909310761789601,150,0.09068923821039904,42,0.02539298669891173,54979,0.4103706689357637,0.2110708047830176,0.3785585262812187,78995,0,54979,24558,13520,14758,26159,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7691.nex,uce-7691,77,88396,1148,986,0.8588850174216028,162,0.14111498257839722,37,0.032229965156794424,36791,0.4162066156839676,0.23573464862663468,0.3480587356893977,51605,0,36791,15644,11060,9778,15123,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7692.nex,uce-7692,81,126765,1565,1394,0.8907348242811501,171,0.10926517571884985,44,0.028115015974440896,57053,0.4500690253618901,0.2105391866840216,0.33939178795408825,69712,0,57053,22538,14689,12000,20485,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7694.nex,uce-7694,72,98640,1370,1166,0.8510948905109489,204,0.14890510948905109,82,0.059854014598540145,46926,0.47572992700729927,0.2408860502838605,0.2833840227088402,51714,0,46926,15757,10177,13584,12196,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7695.nex,uce-7695,44,56848,1292,1059,0.8196594427244582,233,0.1803405572755418,112,0.08668730650154799,27010,0.4751266535322263,0.20832746974387842,0.3165458767238953,29838,0,27010,8467,5383,6460,9528,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7697.nex,uce-7697,20,10940,547,376,0.6873857404021938,171,0.3126142595978062,44,0.08043875685557587,4944,0.4519195612431444,0.26691042047531993,0.28117001828153565,5996,0,4944,1629,1240,1680,1447,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7701.nex,uce-7701,79,127743,1617,1318,0.8150896722325294,299,0.18491032776747063,115,0.07111935683364255,55662,0.4357342476691482,0.21118965422762892,0.3530760981032229,72081,0,55662,22949,13016,13962,22154,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7703.nex,uce-7703,66,107184,1624,1346,0.8288177339901478,278,0.17118226600985223,87,0.05357142857142857,53090,0.49531646514405137,0.1779929840274668,0.32669055082848186,54094,0,53090,19774,10420,8658,15242,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7704.nex,uce-7704,74,106930,1445,1171,0.8103806228373702,274,0.18961937716262975,90,0.06228373702422145,47277,0.4421303656597774,0.2040774338352193,0.35379220050500326,59653,0,47277,19204,11066,10756,18627,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7706.nex,uce-7706,53,58724,1108,899,0.8113718411552346,209,0.18862815884476533,75,0.06768953068592058,33944,0.5780260200258838,0.1546897350316736,0.26728424494244263,24780,0,33944,7474,5055,4029,8222,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7707.nex,uce-7707,76,126768,1668,1428,0.8561151079136691,240,0.14388489208633093,66,0.039568345323741004,64173,0.506223968193866,0.22205130632336237,0.27172472548277166,62595,0,64173,16925,13692,14457,17521,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7708.nex,uce-7708,51,52938,1038,865,0.8333333333333334,173,0.16666666666666666,51,0.049132947976878616,22532,0.42562998224337906,0.3980883297442291,0.17628168801239186,30406,0,22532,5198,8171,12903,4134,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7709.nex,uce-7709,70,110530,1579,1334,0.8448385053831539,245,0.1551614946168461,101,0.06396453451551615,56802,0.5139057269519588,0.17743599022889714,0.30865828281914415,53728,0,56802,16128,9627,9985,17988,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7712.nex,uce-7712,71,91519,1289,943,0.7315748642358417,346,0.2684251357641583,76,0.05896043444530644,39913,0.43611709044023644,0.17834548017351587,0.3855374293862477,51606,0,39913,17164,8474,7848,18120,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7713.nex,uce-7713,38,41306,1087,898,0.8261269549218031,189,0.17387304507819687,64,0.05887764489420423,20469,0.49554544134024114,0.16171984699559386,0.342734711664165,20837,0,20469,6729,3303,3377,7428,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7715.nex,uce-7715,68,105672,1554,1128,0.7258687258687259,426,0.27413127413127414,198,0.1274131274131274,54716,0.5177909001438413,0.1424123703535468,0.33979672950261186,50956,0,54716,19896,7698,7351,16011,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7716.nex,uce-7716,77,114961,1493,1041,0.6972538513060951,452,0.30274614869390487,207,0.13864701942397856,70421,0.6125642609232697,0.15612251111246422,0.23131322796426615,44540,0,70421,11953,11023,6925,14639,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7719.nex,uce-7719,60,70200,1170,1078,0.9213675213675213,92,0.07863247863247863,30,0.02564102564102564,40740,0.5803418803418804,0.1551994301994302,0.26445868945868944,29460,0,40740,8449,5230,5665,10116,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7721.nex,uce-7721,83,120931,1457,1185,0.8133150308853809,272,0.18668496911461907,94,0.06451612903225806,49089,0.4059256931638703,0.2745946035342468,0.3194797033018829,71842,0,49089,21572,16515,16692,17063,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7724.nex,uce-7724,80,129040,1613,1044,0.6472411655300682,569,0.3527588344699318,232,0.14383137011779293,75397,0.5842916924984501,0.20203037817730937,0.21367792932424054,53643,0,75397,14215,10817,15253,13358,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7725.nex,uce-7725,73,108989,1493,1217,0.8151373074346953,276,0.18486269256530474,85,0.056932350971198926,46212,0.4240060923579444,0.30106708016405326,0.27492682747800234,62777,0,46212,13917,17547,15266,16047,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7726.nex,uce-7726,73,125341,1717,1487,0.866045428072219,230,0.133954571927781,61,0.035527082119976704,67627,0.5395441236307353,0.194589160769421,0.26586671559984365,57714,0,67627,17649,12126,12264,15675,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7727.nex,uce-7727,72,124128,1724,1518,0.8805104408352669,206,0.11948955916473318,71,0.04118329466357309,60229,0.485216872905388,0.2306812322763599,0.28410189481825215,63899,0,60229,17536,14014,14620,17729,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7729.nex,uce-7729,73,110741,1517,1278,0.8424522083058669,239,0.15754779169413316,81,0.053394858272907054,49510,0.44707922088476715,0.1972801401468291,0.35564063896840376,61231,0,49510,19320,10646,11201,20064,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7734.nex,uce-7734,4,1404,351,339,0.9658119658119658,12,0.03418803418803419,0,0,394,0.28062678062678065,0.2863247863247863,0.43304843304843305,1010,0,394,311,205,197,297,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7735.nex,uce-7735,16,11504,719,691,0.96105702364395,28,0.03894297635605007,2,0.0027816411682892906,5539,0.48148470097357443,0.14847009735744088,0.3700452016689847,5965,0,5539,2074,790,918,2183,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7739.nex,uce-7739,76,119396,1571,1269,0.8077657542966263,302,0.19223424570337364,131,0.08338637810311904,53035,0.4441941103554558,0.27273107976816646,0.2830748098763778,66361,0,53035,18748,18569,13994,15050,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7740.nex,uce-7740,67,97753,1459,1042,0.7141877998629198,417,0.2858122001370802,96,0.06579849211788896,42423,0.43398156578314734,0.26017615827647234,0.3058422759403803,55330,0,42423,14241,13408,12025,15656,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7746.nex,uce-7746,36,48204,1339,1176,0.878267363704257,163,0.12173263629574309,10,0.0074682598954443615,25103,0.5207659115426105,0.1666874118330429,0.31254667662434654,23101,0,25103,7757,4709,3326,7309,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7747.nex,uce-7747,60,75240,1254,1040,0.8293460925039873,214,0.17065390749601275,63,0.050239234449760764,43162,0.5736576289207869,0.11493886230728335,0.31140350877192985,32078,0,43162,11080,3955,4693,12350,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7748.nex,uce-7748,80,107120,1339,1190,0.888722927557879,149,0.11127707244212098,34,0.02539208364451083,58828,0.5491784914115011,0.18265496639283046,0.26816654219566843,48292,0,58828,14130,9273,10293,14596,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7751.nex,uce-7751,71,84064,1184,1011,0.8538851351351351,173,0.14611486486486486,45,0.03800675675675676,35499,0.42228540159878186,0.1938047202131709,0.3839098781880472,48565,0,35499,15425,8197,8095,16848,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7752.nex,uce-7752,68,75208,1106,888,0.8028933092224232,218,0.19710669077757687,79,0.07142857142857142,35043,0.4659477715136688,0.20086958834166577,0.3331826401446655,40165,0,35043,11604,7869,7238,13454,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7753.nex,uce-7753,78,112632,1444,1061,0.7347645429362881,383,0.26523545706371193,102,0.07063711911357341,55169,0.489816393209745,0.19342637971446835,0.31675722707578663,57463,0,55169,17301,11848,9938,18376,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7755.nex,uce-7755,74,106708,1442,1364,0.9459084604715673,78,0.05409153952843273,30,0.020804438280166437,61549,0.5767983656333171,0.1932188776848971,0.2299827566817858,45159,0,61549,9891,9955,10663,14650,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7756.nex,uce-7756,3,2226,742,732,0.9865229110512129,10,0.013477088948787063,0,0,731,0.3283917340521114,0.40116801437556154,0.27044025157232704,1495,0,731,260,525,368,342,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7757.nex,uce-7757,68,90372,1329,1112,0.836719337848006,217,0.163280662151994,73,0.05492851768246802,46429,0.5137542601690789,0.20411189306422342,0.28213384676669767,43943,0,46429,11489,8990,9456,14008,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7758.nex,uce-7758,29,27521,949,835,0.8798735511064278,114,0.12012644889357219,23,0.02423603793466807,15045,0.5466734493659388,0.17673776388939355,0.2765887867446677,12476,0,15045,4906,2545,2319,2706,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7763.nex,uce-7763,70,97160,1388,1275,0.9185878962536023,113,0.0814121037463977,35,0.02521613832853026,49529,0.509767393989296,0.1908089748867847,0.2994236311239193,47631,0,49529,15345,9838,8701,13747,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7768.nex,uce-7768,76,138548,1823,1521,0.834339001645639,302,0.16566099835436093,88,0.04827207899067471,64245,0.46370211045991283,0.20091231919623523,0.33538557034385197,74303,0,64245,21566,13441,14395,24901,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7769.nex,uce-7769,37,32671,883,816,0.9241223103057757,67,0.07587768969422423,12,0.013590033975084938,20172,0.6174283003275076,0.15187781212696275,0.23069388754552966,12499,0,20172,4293,2574,2388,3244,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7772.nex,uce-7772,69,73071,1059,770,0.7271010387157696,289,0.2728989612842304,107,0.10103871576959396,34919,0.4778776806120075,0.1794419126602893,0.34268040672770317,38152,0,34919,13691,7163,5949,11349,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7776.nex,uce-7776,80,137040,1713,1299,0.7583187390542907,414,0.24168126094570927,84,0.04903677758318739,94158,0.6870840630472854,0.11313485113835377,0.19978108581436077,42882,0,94158,13977,8037,7467,13401,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7778.nex,uce-7778,72,105768,1469,1291,0.8788291354663036,178,0.1211708645336964,49,0.033356024506466984,51842,0.4901482489978065,0.14868391195824823,0.3611678390439452,53926,0,51842,20523,7339,8387,17677,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7782.nex,uce-7782,56,58240,1040,976,0.9384615384615385,64,0.06153846153846154,21,0.020192307692307693,27997,0.48071771978021977,0.17932692307692308,0.33995535714285713,30243,0,27997,10552,5329,5115,9247,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7783.nex,uce-7783,64,70336,1099,934,0.8498635122838945,165,0.15013648771610555,53,0.048225659690627844,37433,0.5322025705186533,0.22192049590536853,0.24587693357597817,32903,0,37433,8186,6730,8879,9108,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7786.nex,uce-7786,67,81405,1215,941,0.7744855967078189,274,0.22551440329218106,55,0.04526748971193416,41463,0.5093421779988944,0.1509489589091579,0.33970886309194764,39942,0,41463,14676,6449,5839,12978,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7787.nex,uce-7787,71,116369,1639,1510,0.9212934716290421,129,0.0787065283709579,35,0.021354484441732765,55449,0.4764928804062938,0.17061244833245967,0.3528946712612466,60920,0,55449,20054,10343,9511,21012,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7788.nex,uce-7788,76,101308,1333,1069,0.8019504876219055,264,0.1980495123780945,86,0.06451612903225806,48677,0.4804852528921704,0.2162316895013227,0.30328305760650687,52631,0,48677,15831,9833,12073,14894,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7789.nex,uce-7789,63,86625,1375,1135,0.8254545454545454,240,0.17454545454545456,68,0.04945454545454545,44257,0.5109033189033189,0.16700721500721502,0.3220894660894661,42368,0,44257,14050,7620,6847,13851,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7792.nex,uce-7792,53,53901,1017,899,0.8839724680432645,118,0.1160275319567355,26,0.025565388397246803,26094,0.48410975677631213,0.18836385224763919,0.3275263909760487,27807,0,26094,8091,4688,5465,9563,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7797.nex,uce-7797,62,102362,1651,1367,0.8279830405814658,284,0.17201695941853423,94,0.05693519079345851,43207,0.42209999804614995,0.20162755710126806,0.376272444852582,59155,0,43207,14982,11065,9574,23534,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7799.nex,uce-7799,72,113832,1581,1406,0.8893105629348513,175,0.11068943706514864,39,0.024667931688804556,57739,0.5072299529130648,0.17840326094595543,0.3143667861409797,56093,0,57739,16808,8961,11347,18977,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7801.nex,uce-7801,70,125860,1798,1616,0.8987764182424917,182,0.10122358175750834,70,0.0389321468298109,65453,0.5200460829493088,0.17094390592722072,0.30901001112347054,60407,0,65453,19133,9238,12277,19759,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7803.nex,uce-7803,62,62806,1013,892,0.8805528134254689,121,0.1194471865745311,35,0.034550839091806514,36609,0.5828901697290068,0.23844855587045824,0.17866127440053498,26197,0,36609,5492,7502,7474,5729,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7804.nex,uce-7804,83,150977,1819,1645,0.9043430456294668,174,0.09565695437053326,46,0.025288620120945574,66185,0.4383780310908284,0.22056339707372646,0.34105857183544513,84792,0,66185,26105,16771,16529,25387,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7806.nex,uce-7806,79,113997,1443,1159,0.8031878031878031,284,0.1968121968121968,103,0.07137907137907137,59178,0.5191189241822153,0.2642701123713782,0.21661096344640648,54819,0,59178,10985,15423,14703,13708,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7807.nex,uce-7807,80,130720,1634,1346,0.8237454100367197,288,0.1762545899632803,95,0.05813953488372093,60447,0.46241585067319463,0.23766829865361078,0.2999158506731946,70273,0,60447,24170,14626,16442,15035,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7813.nex,uce-7813,28,23436,837,690,0.8243727598566308,147,0.17562724014336917,27,0.03225806451612903,9204,0.39272913466461856,0.23651647038743812,0.3707543949479433,14232,0,9204,4200,2291,3252,4489,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7816.nex,uce-7816,72,95184,1322,1113,0.8419062027231468,209,0.15809379727685324,64,0.048411497730711045,47227,0.4961653219028408,0.19309968061859137,0.3107349974785678,47957,0,47227,14476,10096,8284,15101,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7817.nex,uce-7817,75,115050,1534,1209,0.788135593220339,325,0.211864406779661,92,0.05997392438070404,64376,0.55954802259887,0.16845719252498914,0.2719947848761408,50674,0,64376,16644,9418,9963,14649,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7819.nex,uce-7819,70,100030,1429,1172,0.8201539538138558,257,0.17984604618614417,81,0.05668299510146956,47095,0.47080875737278816,0.2237928621413576,0.30539838048585427,52935,0,47095,16347,9898,12488,14202,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7823.nex,uce-7823,81,134298,1658,1206,0.7273823884197829,452,0.27261761158021713,168,0.10132689987937274,56446,0.4203040998376744,0.2709198945628379,0.3087760055994877,77852,0,56446,19628,16971,19413,21840,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7824.nex,uce-7824,83,140353,1691,1474,0.8716735659373152,217,0.1283264340626848,53,0.03134240094618569,81753,0.5824813149701111,0.14990773264554375,0.2676109523843452,58600,0,81753,20544,10674,10366,17016,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7829.nex,uce-7829,75,95850,1278,1038,0.812206572769953,240,0.18779342723004694,40,0.03129890453834116,47157,0.4919874804381847,0.16998435054773084,0.3380281690140845,48693,0,47157,15921,8098,8195,16479,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7832.nex,uce-7832,73,73657,1009,898,0.889990089197225,111,0.11000991080277503,32,0.031714568880079286,37341,0.5069579266057537,0.22907530852464802,0.26396676486959825,36316,0,37341,9561,8340,8533,9882,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7833.nex,uce-7833,79,124741,1579,1421,0.8999366687777074,158,0.10006333122229259,41,0.025965801139962,66210,0.5307797756952405,0.17518698743797148,0.294033236866788,58531,0,66210,18715,9890,11963,17963,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7836.nex,uce-7836,72,99360,1380,1152,0.8347826086956521,228,0.16521739130434782,75,0.05434782608695652,42004,0.42274557165861515,0.25858494363929146,0.3186694847020934,57356,0,42004,17238,12926,12767,14425,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7840.nex,uce-7840,79,130745,1655,1339,0.8090634441087613,316,0.19093655589123867,128,0.07734138972809668,63458,0.4853569926192206,0.2537075987609469,0.2609354086198325,67287,0,63458,17274,15684,17487,16842,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7841.nex,uce-7841,76,99332,1307,1031,0.7888293802601377,276,0.2111706197398623,75,0.057383320581484314,56473,0.568527765473362,0.18783473603672532,0.24363749848991262,42859,0,56473,12307,10354,8304,11894,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7842.nex,uce-7842,60,56940,949,865,0.9114857744994731,84,0.08851422550052687,24,0.02528977871443625,29154,0.5120126448893573,0.1543905865823674,0.33359676852827536,27786,0,29154,10187,4299,4492,8808,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7843.nex,uce-7843,72,104688,1454,1350,0.9284731774415406,104,0.07152682255845942,43,0.029573590096286108,50872,0.4859391716338071,0.20285992663915636,0.3112009017270365,53816,0,50872,16501,10602,10635,16078,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7848.nex,uce-7848,79,113286,1434,1201,0.8375174337517434,233,0.16248256624825663,131,0.09135285913528592,44108,0.3893508465300214,0.2157636424624402,0.39488551100753844,69178,0,44108,22675,10979,13464,22060,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7849.nex,uce-7849,62,72044,1162,1089,0.9371772805507745,73,0.06282271944922548,18,0.01549053356282272,36061,0.5005413358503137,0.22629226583754372,0.27316639831214257,35983,0,36061,10070,8382,7921,9610,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7850.nex,uce-7850,60,88260,1471,1250,0.849762066621346,221,0.150237933378654,128,0.08701563562202583,41334,0.4683208701563562,0.18576931792431453,0.34590981191932924,46926,0,41334,17960,9517,6879,12570,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7854.nex,uce-7854,65,98735,1519,1390,0.9150757077024358,129,0.08492429229756418,23,0.015141540487162607,54301,0.5499670836076366,0.23434445738593204,0.21568845900643135,44434,0,54301,10952,9505,13633,10344,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7858.nex,uce-7858,63,67725,1075,936,0.8706976744186047,139,0.12930232558139534,41,0.03813953488372093,33730,0.49804355850867477,0.14197120708748615,0.35998523440383906,33995,0,33730,12086,5021,4594,12294,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7859.nex,uce-7859,77,127204,1652,1433,0.8674334140435835,219,0.13256658595641646,72,0.043583535108958835,61480,0.4833181346498538,0.15891795855476243,0.3577639067953838,65724,0,61480,22800,10704,9511,22709,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7863.nex,uce-7863,51,59211,1161,1018,0.8768303186907838,143,0.1231696813092162,45,0.03875968992248062,32790,0.5537822364087754,0.15465031835300874,0.29156744523821587,26421,0,32790,8133,3357,5800,9131,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7864.nex,uce-7864,64,105088,1642,1501,0.9141291108404385,141,0.08587088915956151,38,0.023142509135200974,50165,0.4773618300852619,0.2007650730816078,0.3218730968331303,54923,0,50165,18441,8993,12105,15384,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-7865.nex,uce-7865,62,97712,1576,1185,0.7519035532994924,391,0.24809644670050762,127,0.08058375634517767,52429,0.5365666448337972,0.18892254789585722,0.2745108072703455,45283,0,52429,13711,9522,8938,13112,0,0,0,0,0,0,0,0,0,0,0,0
